@RELATION imagette

@ATTRIBUTE label {Accident, Bomb, Car, Casualty, Electricity, Fire, FireBrigade, Flood, Gas, Injury, Paramedics, Person, Police, RoadBlock}
@ATTRIBUTE RatioBW_Global numeric
@ATTRIBUTE NbLinesBlackPixels_Global numeric
@ATTRIBUTE NbColsBlackPixels_Global numeric
@ATTRIBUTE HoughLines_Global numeric
@ATTRIBUTE HoughCircles_Global numeric
@ATTRIBUTE BoundingBoxNumber_Global numeric
@ATTRIBUTE GravityCenterX_Global numeric
@ATTRIBUTE GravityCenterY_Global numeric
@ATTRIBUTE CannyEdges_Global numeric
@ATTRIBUTE HWRatio_Global numeric
@ATTRIBUTE RatioBW_3x3_00 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_00 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_00 numeric
@ATTRIBUTE HoughLines_3x3_00 numeric
@ATTRIBUTE HoughCircles_3x3_00 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_00 numeric
@ATTRIBUTE GravityCenterX_3x3_00 numeric
@ATTRIBUTE GravityCenterY_3x3_00 numeric
@ATTRIBUTE CannyEdges_3x3_00 numeric
@ATTRIBUTE RatioBW_3x3_01 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_01 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_01 numeric
@ATTRIBUTE HoughLines_3x3_01 numeric
@ATTRIBUTE HoughCircles_3x3_01 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_01 numeric
@ATTRIBUTE GravityCenterX_3x3_01 numeric
@ATTRIBUTE GravityCenterY_3x3_01 numeric
@ATTRIBUTE CannyEdges_3x3_01 numeric
@ATTRIBUTE RatioBW_3x3_02 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_02 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_02 numeric
@ATTRIBUTE HoughLines_3x3_02 numeric
@ATTRIBUTE HoughCircles_3x3_02 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_02 numeric
@ATTRIBUTE GravityCenterX_3x3_02 numeric
@ATTRIBUTE GravityCenterY_3x3_02 numeric
@ATTRIBUTE CannyEdges_3x3_02 numeric
@ATTRIBUTE RatioBW_3x3_10 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_10 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_10 numeric
@ATTRIBUTE HoughLines_3x3_10 numeric
@ATTRIBUTE HoughCircles_3x3_10 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_10 numeric
@ATTRIBUTE GravityCenterX_3x3_10 numeric
@ATTRIBUTE GravityCenterY_3x3_10 numeric
@ATTRIBUTE CannyEdges_3x3_10 numeric
@ATTRIBUTE RatioBW_3x3_11 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_11 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_11 numeric
@ATTRIBUTE HoughLines_3x3_11 numeric
@ATTRIBUTE HoughCircles_3x3_11 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_11 numeric
@ATTRIBUTE GravityCenterX_3x3_11 numeric
@ATTRIBUTE GravityCenterY_3x3_11 numeric
@ATTRIBUTE CannyEdges_3x3_11 numeric
@ATTRIBUTE RatioBW_3x3_12 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_12 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_12 numeric
@ATTRIBUTE HoughLines_3x3_12 numeric
@ATTRIBUTE HoughCircles_3x3_12 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_12 numeric
@ATTRIBUTE GravityCenterX_3x3_12 numeric
@ATTRIBUTE GravityCenterY_3x3_12 numeric
@ATTRIBUTE CannyEdges_3x3_12 numeric
@ATTRIBUTE RatioBW_3x3_20 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_20 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_20 numeric
@ATTRIBUTE HoughLines_3x3_20 numeric
@ATTRIBUTE HoughCircles_3x3_20 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_20 numeric
@ATTRIBUTE GravityCenterX_3x3_20 numeric
@ATTRIBUTE GravityCenterY_3x3_20 numeric
@ATTRIBUTE CannyEdges_3x3_20 numeric
@ATTRIBUTE RatioBW_3x3_21 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_21 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_21 numeric
@ATTRIBUTE HoughLines_3x3_21 numeric
@ATTRIBUTE HoughCircles_3x3_21 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_21 numeric
@ATTRIBUTE GravityCenterX_3x3_21 numeric
@ATTRIBUTE GravityCenterY_3x3_21 numeric
@ATTRIBUTE CannyEdges_3x3_21 numeric
@ATTRIBUTE RatioBW_3x3_22 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_22 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_22 numeric
@ATTRIBUTE HoughLines_3x3_22 numeric
@ATTRIBUTE HoughCircles_3x3_22 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_22 numeric
@ATTRIBUTE GravityCenterX_3x3_22 numeric
@ATTRIBUTE GravityCenterY_3x3_22 numeric
@ATTRIBUTE CannyEdges_3x3_22 numeric
@ATTRIBUTE RatioBW_2x2_00 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_00 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_00 numeric
@ATTRIBUTE HoughLines_2x2_00 numeric
@ATTRIBUTE HoughCircles_2x2_00 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_00 numeric
@ATTRIBUTE GravityCenterX_2x2_00 numeric
@ATTRIBUTE GravityCenterY_2x2_00 numeric
@ATTRIBUTE CannyEdges_2x2_00 numeric
@ATTRIBUTE RatioBW_2x2_01 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_01 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_01 numeric
@ATTRIBUTE HoughLines_2x2_01 numeric
@ATTRIBUTE HoughCircles_2x2_01 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_01 numeric
@ATTRIBUTE GravityCenterX_2x2_01 numeric
@ATTRIBUTE GravityCenterY_2x2_01 numeric
@ATTRIBUTE CannyEdges_2x2_01 numeric
@ATTRIBUTE RatioBW_2x2_10 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_10 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_10 numeric
@ATTRIBUTE HoughLines_2x2_10 numeric
@ATTRIBUTE HoughCircles_2x2_10 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_10 numeric
@ATTRIBUTE GravityCenterX_2x2_10 numeric
@ATTRIBUTE GravityCenterY_2x2_10 numeric
@ATTRIBUTE CannyEdges_2x2_10 numeric
@ATTRIBUTE RatioBW_2x2_11 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_11 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_11 numeric
@ATTRIBUTE HoughLines_2x2_11 numeric
@ATTRIBUTE HoughCircles_2x2_11 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_11 numeric
@ATTRIBUTE GravityCenterX_2x2_11 numeric
@ATTRIBUTE GravityCenterY_2x2_11 numeric
@ATTRIBUTE CannyEdges_2x2_11 numeric

@DATA
RoadBlock, 18.6818, 0.986486, 0.982456, 8, 8, 5, 59.8608, 78.0479, 8, 1.29825, 32.5457, 0.836735, 0.789474, 0, 0, 2, 17.8217, 33.9185, 2, 50.8593, 1, 1, 0, 1, 1, 14.7311, 15.3598, 3, 45.8647, 1, 1, 0, 1, 2, 15.497, 28.1346, 2, 48.5499, 0.734694, 1, 0, 2, 1, 0, 0, 3, 31.4715, 0.326531, 1, 0, 0, 1, 0, 0, 2, 29.4844, 0.510204, 1, 0, 2, 1, 22.1187, 34.3354, 2, 44.522, 1, 1, 0, 0, 2, 0, 0, 2, 50, 1, 1, 0, 1, 1, 0, 0, 3, 34.4253, 0.836735, 0.894737, 0, 0, 2, 0, 0, 2, 39.0707, 1, 1, 0, 2, 2, 38.3397, 22.2284, 1, 56.2352, 1, 1, 1, 2, 2, 21.3546, 54.2609, 0, 47.487, 1, 1, 0, 2, 2, 17.4236, 12.3041, 0, 55.8796, 1, 1, 0, 2, 2, 25.8827, 32.006, 0
Electricity, 15.9283, 0.989529, 0.923077, 8, 6, 2, 39.1838, 104.255, 8, 2.44872, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4.2735, 0.269841, 0.192308, 0, 0, 1, 0, 0, 0, 60.3175, 0.698413, 1, 0, 2, 1, 11.6696, 33.3392, 6, 20.0855, 0.507937, 0.692308, 0, 0, 1, 0, 0, 2, 59.0354, 1, 1, 0, 1, 1, 0, 0, 7, 58.3028, 0.952381, 0.961538, 1, 2, 2, 0, 0, 3, 48.1685, 0.920635, 1, 0, 1, 2, 0, 0, 3, 40.9646, 0.873016, 0.692308, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 14.9528, 0.452632, 0.487179, 0, 2, 1, 0, 0, 1, 51.7139, 0.8, 1, 2, 3, 1, 12.2118, 65.6863, 3, 58.5425, 1, 1, 2, 1, 2, 0, 0, 2, 28.664, 0.831579, 0.717949, 1, 0, 1, 0, 0, 0
Paramedics, 25.4991, 0.985185, 0.957627, 39, 6, 5, 59.1396, 68.5778, 11, 1.14407, 48.1481, 0.933333, 1, 0, 4, 2, 23.7713, 12.558, 2, 56.4672, 1, 1, 1, 1, 2, 17.7842, 26.0497, 2, 42.849, 1, 1, 0, 4, 2, 15.7668, 29.2684, 4, 54.4729, 1, 1, 0, 2, 2, 20.2501, 31.1593, 2, 59.7721, 1, 1, 0, 2, 4, 0, 0, 6, 55.8974, 1, 1, 0, 2, 2, 15.6057, 16.474, 3, 54.4729, 1, 1, 0, 4, 1, 0, 0, 3, 45.1282, 1, 0.74359, 0, 0, 2, 22.6616, 24.3287, 2, 48.433, 1, 0.794872, 0, 2, 2, 17.6178, 18.6155, 2, 68.5049, 1, 1, 1, 3, 1, 40.2788, 20.2164, 1, 65.6969, 1, 1, 4, 4, 1, 0, 0, 2, 54.0602, 1, 1, 3, 6, 1, 47.6426, 35.8709, 0, 55.1733, 1, 0.932203, 3, 4, 2, 42.1241, 32.5989, 0
Accident, 20.3428, 0.994186, 0.969072, 24, 7, 4, 48.9088, 76.2678, 12, 1.7732, 38.4868, 0.789474, 0.6875, 0, 0, 1, 0, 0, 2, 50.7675, 1, 0.71875, 1, 0, 2, 17.873, 34.1525, 2, 51.4803, 1, 1, 0, 1, 1, 0, 0, 4, 44.9561, 0.842105, 1, 0, 2, 2, 0, 0, 4, 46.2171, 1, 0.625, 0, 0, 2, 16.1172, 13.5802, 2, 43.2018, 0.701754, 1, 0, 2, 2, 0, 0, 4, 24.2325, 0.719298, 0.5, 0, 0, 1, 0, 0, 2, 47.0395, 1, 0.78125, 2, 0, 2, 12.47, 15.6625, 2, 55.5921, 1, 1, 0, 1, 1, 19.1726, 16.2137, 3, 57.7519, 1, 0.958333, 0, 2, 3, 24.3176, 61.1256, 0, 59.5203, 1, 1, 5, 3, 1, 0, 0, 2, 40.625, 1, 0.8125, 0, 0, 2, 23.3128, 59.2665, 2, 59.4234, 1, 1, 4, 3, 2, 33.043, 32.7338, 1
Gas, 20.4629, 0.985075, 0.971014, 24, 14, 4, 73.303, 67.1595, 8, 0.971014, 53.8044, 1, 1, 0, 4, 2, 22.6201, 20.5049, 5, 37.7964, 0.954545, 0.978261, 1, 2, 2, 0, 0, 3, 50.1976, 1, 0.978261, 0, 2, 2, 23.0965, 17.0868, 5, 38.9822, 0.909091, 1, 1, 4, 1, 0, 0, 3, 65.9091, 1, 1, 0, 3, 2, 20.2577, 28.763, 6, 48.9624, 1, 1, 0, 7, 2, 0, 0, 3, 31.2253, 0.75, 0.934783, 2, 1, 2, 0, 0, 2, 48.7154, 1, 1, 0, 4, 2, 24.9828, 21.2857, 3, 41.3043, 1, 0.913043, 0, 2, 2, 19.1573, 21.1508, 2, 56.2622, 1, 1, 9, 11, 2, 24.8035, 15.8757, 4, 66.2989, 1, 1, 1, 8, 4, 21.7395, 35.5328, 2, 48.4101, 0.955224, 1, 7, 7, 2, 16.7934, 12.9885, 3, 55.2023, 1, 0.971014, 0, 9, 2, 34.4944, 32.4761, 1
FireBrigade, 20.1662, 0.986014, 0.965812, 20, 10, 3, 50.6801, 72.5227, 5, 1.22222, 66.9394, 1, 1, 0, 3, 2, 14.7199, 14.8117, 5, 79.9236, 1, 0.974359, 0, 3, 1, 0, 0, 4, 68.4124, 1, 1, 0, 2, 1, 0, 0, 9, 50.9547, 0.765957, 1, 2, 1, 1, 0, 0, 3, 23.5134, 0.851064, 0.897436, 1, 3, 1, 0, 0, 1, 37.8069, 0.787234, 1, 2, 0, 2, 0, 0, 2, 8.61975, 0.276596, 0.487179, 0, 0, 1, 0, 0, 1, 57.665, 1, 1, 0, 3, 3, 0, 0, 3, 6.65576, 0.255319, 0.358974, 0, 0, 1, 0, 0, 1, 78.6304, 1, 1, 7, 5, 2, 25.0275, 29.2582, 1, 71.0296, 1, 1, 2, 4, 3, 32.3014, 25.6563, 2, 35.2355, 0.704225, 1, 4, 1, 2, 0, 0, 1, 29.4803, 0.690141, 1, 2, 1, 2, 0, 0, 1
RoadBlock, 26.161, 0.991228, 0.988235, 0, 7, 4, 34.1886, 64.9354, 8, 1.34118, 42.3872, 0.947368, 0.678571, 0, 0, 1, 0, 0, 3, 70.9586, 1, 1, 0, 0, 2, 16.0207, 24.9068, 3, 64.8496, 1, 1, 0, 1, 2, 11.21, 23.6848, 3, 58.0827, 0.868421, 1, 0, 2, 1, 0, 0, 3, 28.9474, 0.289474, 1, 0, 0, 1, 0, 0, 1, 45.9586, 0.552632, 1, 0, 0, 1, 0, 0, 2, 66.6353, 1, 1, 0, 2, 2, 0, 0, 3, 40.0376, 1, 0.75, 0, 0, 1, 0, 0, 2, 53.8534, 0.973684, 1, 0, 1, 2, 0, 0, 2, 56.4327, 1, 1, 0, 1, 2, 0, 0, 0, 73.2247, 1, 1, 0, 4, 3, 21.2989, 15.4325, 0, 52.548, 1, 1, 0, 3, 1, 0, 0, 1, 63.9933, 1, 1, 0, 2, 3, 0, 0, 1
Electricity, 22.4333, 0.988506, 0.949153, 10, 5, 3, 34.0038, 99.0226, 9, 2.94915, 4.44646, 0.241379, 0.263158, 0, 0, 1, 0, 0, 0, 20.8711, 0.413793, 0.578947, 0, 0, 1, 0, 0, 1, 77.314, 0.87931, 1, 0, 0, 1, 0, 0, 4, 47.3684, 0.810345, 1, 0, 0, 1, 0, 0, 2, 46.2795, 0.810345, 1, 0, 0, 1, 0, 0, 3, 69.6007, 0.896552, 1, 0, 1, 1, 0, 0, 4, 43.5572, 0.741379, 1, 0, 0, 1, 0, 0, 3, 78.4029, 1, 1, 0, 0, 1, 0, 0, 4, 12.9764, 0.431034, 0.526316, 0, 0, 1, 0, 0, 0, 34.4828, 0.666667, 0.793103, 0, 0, 1, 0, 0, 1, 57.392, 0.758621, 1, 0, 2, 1, 0, 0, 3, 67.063, 1, 1, 1, 0, 3, 0, 0, 3, 47.9588, 0.873563, 0.965517, 1, 0, 2, 0, 0, 0
Paramedics, 24.1697, 1, 0.984848, 31, 8, 2, 76.188, 69.5683, 9, 0.94697, 44.0133, 0.902439, 1, 0, 2, 1, 0, 0, 4, 38.3038, 1, 0.545455, 1, 0, 1, 0, 0, 3, 49.1131, 1, 1, 0, 3, 1, 0, 0, 3, 46.5632, 0.853659, 1, 1, 1, 2, 0, 0, 3, 57.9268, 1, 1, 0, 2, 4, 0, 0, 5, 53.8803, 1, 1, 0, 2, 2, 0, 0, 3, 48.0044, 1, 1, 0, 4, 1, 0, 0, 2, 37.7494, 1, 0.545455, 0, 0, 1, 0, 0, 2, 53.5477, 1, 0.909091, 0, 3, 2, 31.2774, 14.9379, 2, 49.7067, 1, 1, 4, 4, 1, 0, 0, 6, 53.6168, 1, 1, 4, 5, 1, 0, 0, 2, 55.2297, 1, 1, 2, 6, 1, 0, 0, 0, 65.6647, 1, 1, 2, 5, 2, 0, 0, 0
Police, 18.3224, 0.981928, 0.949153, 16, 9, 6, 54.6596, 90.9746, 9, 1.40678, 5.73427, 0.309091, 0.282051, 0, 0, 1, 0, 0, 1, 50.1166, 1, 1, 1, 3, 2, 0, 0, 3, 31.2821, 0.890909, 0.769231, 1, 0, 2, 0, 0, 2, 61.6783, 1, 1, 0, 4, 3, 0, 0, 3, 66.9464, 1, 1, 0, 2, 1, 0, 0, 2, 47.8788, 0.981818, 1, 0, 2, 2, 0, 0, 3, 11.8881, 0.436364, 0.461538, 0, 0, 1, 0, 0, 2, 52.3077, 1, 1, 1, 2, 2, 0, 0, 4, 14.0326, 0.381818, 0.666667, 0, 2, 1, 0, 0, 2, 44.4149, 1, 0.949153, 5, 4, 1, 40.2734, 34.8686, 2, 54.0331, 1, 1, 7, 6, 2, 27.9781, 43.4875, 5, 48.2336, 1, 0.983051, 7, 3, 1, 0, 0, 1, 34.0004, 0.86747, 1, 1, 5, 2, 0, 0, 1
Car, 25.682, 0.977778, 0.97561, 6, 14, 6, 70.5556, 50.4436, 10, 0.731707, 41.9512, 1, 0.682927, 0, 0, 2, 0, 0, 2, 47.7236, 1, 1, 0, 2, 2, 0, 0, 4, 84.8781, 1, 1, 0, 2, 1, 0, 0, 6, 40.6504, 0.433333, 1, 0, 0, 1, 19.573, 11.5401, 1, 34.9594, 0.4, 1, 0, 0, 1, 0, 0, 1, 39.187, 0.933333, 1, 0, 0, 1, 0, 0, 1, 44.3089, 1, 0.634146, 0, 3, 2, 22.3697, 13.1113, 2, 56.3415, 1, 0.902439, 0, 0, 2, 0, 0, 2, 71.5447, 0.966667, 1, 0, 2, 1, 0, 0, 4, 44.0801, 1, 0.934426, 0, 4, 2, 0, 0, 0, 72.969, 1, 1, 0, 4, 3, 26.9766, 20.8281, 1, 45.0273, 1, 0.868852, 0, 4, 2, 0, 0, 0, 78.1056, 1, 1, 0, 5, 2, 27.5617, 26.9616, 0
Electricity, 20.6502, 0.986755, 0.945455, 8, 4, 3, 33.0929, 67.3608, 6, 2.74545, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 66.2222, 0.74, 1, 0, 1, 1, 0, 0, 3, 29.2222, 0.68, 0.777778, 0, 0, 1, 0, 0, 1, 34.5556, 0.7, 0.777778, 0, 0, 1, 0, 0, 2, 76.2222, 0.98, 1, 0, 1, 2, 0, 0, 4, 68.2222, 1, 1, 0, 1, 1, 0, 0, 4, 82.2222, 1, 1, 0, 0, 1, 0, 0, 3, 11.5556, 0.52, 0.388889, 0, 0, 1, 0, 0, 1, 8.64198, 0.44, 0.259259, 0, 0, 1, 0, 0, 0, 51.9012, 0.706667, 1, 0, 2, 1, 0, 0, 3, 77.5802, 1, 1, 1, 2, 2, 0, 0, 1, 52.8889, 0.92, 1, 1, 0, 2, 0, 0, 0
RoadBlock, 25.4087, 1, 0.988372, 0, 8, 4, 42.8878, 51.2279, 5, 1.17442, 48.8095, 1, 0.785714, 0, 0, 1, 0, 0, 2, 75.974, 1, 1, 0, 0, 1, 0, 0, 3, 61.5801, 1, 1, 0, 1, 1, 0, 0, 2, 36.6883, 0.545455, 1, 0, 1, 1, 0, 0, 1, 42.7489, 0.545455, 1, 0, 0, 2, 0, 0, 2, 45.7792, 0.69697, 1, 0, 0, 1, 0, 0, 2, 58.7662, 1, 1, 0, 1, 2, 0, 0, 2, 55.7359, 1, 1, 0, 0, 1, 0, 0, 2, 42.0996, 0.757576, 0.964286, 0, 0, 1, 0, 0, 2, 54.3721, 1, 1, 0, 1, 2, 0, 0, 0, 75.4884, 1, 1, 0, 2, 1, 0, 0, 2, 53.6279, 1, 1, 0, 2, 2, 0, 0, 0, 63.3488, 0.98, 1, 0, 1, 2, 15.0929, 23.0218, 0
Accident, 16.8652, 0.988827, 0.981132, 26, 8, 3, 47.6923, 82.9522, 10, 1.68868, 12.6392, 0.728814, 0.314286, 0, 0, 1, 0, 0, 2, 43.6804, 1, 0.742857, 2, 0, 2, 0, 0, 2, 41.2591, 1, 0.942857, 0, 0, 2, 0, 0, 2, 66.5375, 1, 1, 0, 2, 2, 0, 0, 5, 48.0872, 1, 0.828571, 2, 2, 1, 16.9443, 33.0788, 2, 20.3874, 0.59322, 0.914286, 0, 0, 1, 15.2406, 22.2581, 1, 6.73124, 0.372881, 0.285714, 0, 0, 1, 0, 0, 1, 43.3898, 1, 0.771429, 2, 0, 2, 0, 0, 2, 51.9613, 1, 1, 0, 2, 2, 0, 0, 4, 47.7846, 1, 0.735849, 7, 3, 2, 32.6662, 23.6831, 4, 53.4874, 1, 0.981132, 3, 2, 2, 0, 0, 1, 34.3227, 1, 0.698113, 5, 0, 2, 0, 0, 1, 44.965, 1, 1, 6, 3, 2, 0, 0, 1
Gas, 23.1442, 0.937063, 0.980769, 15, 11, 4, 49.725, 71.4511, 7, 1.375, 52.9412, 1, 1, 3, 1, 2, 0, 0, 2, 51.0638, 1, 1, 0, 2, 2, 0, 0, 3, 58.1978, 1, 1, 0, 1, 3, 0, 0, 4, 44.8686, 0.787234, 1, 0, 3, 1, 0, 0, 4, 64.393, 1, 1, 0, 4, 2, 0, 0, 4, 47.5594, 1, 0.911765, 0, 1, 2, 21.4104, 33.3912, 3, 31.602, 0.787234, 0.823529, 0, 0, 2, 0, 0, 2, 59.3242, 1, 1, 0, 1, 1, 0, 0, 4, 50.6258, 1, 0.970588, 0, 1, 2, 0, 0, 2, 65.2221, 1, 1, 3, 6, 2, 35.1965, 18.0629, 2, 72.4269, 1, 1, 0, 3, 3, 0, 0, 2, 52.8711, 0.887324, 1, 3, 4, 2, 0, 0, 1, 55.8776, 1, 1, 0, 4, 2, 23.1647, 22.2376, 3
FireBrigade, 22.1208, 0.991935, 0.964912, 23, 10, 5, 53.4611, 61.6683, 8, 1.08772, 64.3132, 1, 1, 0, 3, 1, 0, 0, 6, 78.1771, 1, 0.921053, 0, 1, 0, 17.4766, 20.9138, 4, 69.6406, 1, 1, 0, 3, 2, 0, 0, 3, 57.8947, 0.926829, 1, 0, 1, 2, 19.1226, 16.473, 3, 36.5212, 1, 1, 0, 4, 1, 0, 0, 6, 36.2644, 0.658537, 0.973684, 0, 0, 1, 0, 0, 2, 28.2413, 0.487805, 0.973684, 0, 0, 1, 0, 0, 2, 50.3851, 1, 1, 0, 1, 2, 0, 0, 3, 0.12837, 0.0243902, 0, 0, 0, 1, 0, 0, 0, 80.3622, 1, 1, 0, 4, 1, 0, 0, 2, 75.4103, 1, 1, 3, 6, 2, 27.7489, 21.7973, 2, 43.6899, 0.83871, 1, 0, 2, 2, 0, 0, 1, 24.1087, 0.596774, 0.824561, 1, 2, 2, 0, 0, 0
Car, 26.015, 0.99, 0.969925, 23, 14, 5, 69.5329, 53.7468, 10, 0.75188, 32.7824, 0.939394, 0.431818, 0, 3, 1, 0, 0, 3, 39.9449, 1, 0.840909, 0, 0, 2, 0, 0, 2, 69.2837, 1, 1, 0, 1, 1, 0, 0, 5, 46.4187, 0.727273, 1, 0, 0, 1, 0, 0, 1, 13.0854, 0.212121, 1, 0, 0, 1, 0, 0, 0, 74.5868, 1, 1, 0, 1, 1, 0, 0, 3, 54.5455, 1, 0.931818, 0, 4, 1, 0, 0, 3, 60.6061, 1, 1, 0, 0, 1, 28.6728, 17.1948, 4, 78.4435, 0.939394, 1, 0, 3, 1, 0, 0, 4, 41.8788, 1, 0.787879, 0, 5, 2, 0, 0, 0, 72.3333, 1, 1, 0, 4, 3, 33.4182, 21.7614, 1, 48.6364, 1, 1, 1, 7, 1, 0, 0, 1, 78.1515, 0.98, 1, 0, 6, 3, 35.3049, 17.0946, 1
Electricity, 21.1613, 0.981481, 0.96875, 7, 7, 3, 31.2681, 107.992, 7, 2.53125, 1.67549, 0.111111, 0.142857, 0, 0, 1, 0, 0, 0, 4.40917, 0.240741, 0.190476, 0, 0, 1, 0, 0, 0, 79.2769, 0.851852, 1, 0, 3, 1, 0, 0, 6, 52.5573, 0.851852, 1, 0, 0, 1, 0, 0, 2, 45.9436, 0.777778, 1, 0, 0, 1, 0, 0, 2, 67.7249, 0.925926, 1, 0, 1, 2, 0, 0, 4, 54.0564, 0.888889, 1, 0, 1, 1, 0, 0, 3, 66.5785, 1, 1, 0, 0, 1, 0, 0, 4, 14.3739, 0.333333, 0.619048, 0, 0, 1, 0, 0, 1, 22.338, 0.617284, 0.53125, 0, 0, 1, 0, 0, 1, 59.9537, 0.802469, 1, 0, 1, 1, 12.3544, 67.084, 4, 72.9938, 1, 1, 1, 3, 3, 17.4532, 58.6433, 3, 44.9846, 0.876543, 0.84375, 0, 2, 1, 0, 0, 0
Paramedics, 21.275, 0.986207, 0.940789, 36, 8, 5, 70.8416, 79.0124, 8, 0.953947, 47.25, 0.9375, 1, 0, 3, 2, 22.9359, 21.2592, 5, 46.2083, 1, 0.82, 0, 2, 2, 14.3102, 25.1799, 4, 47.6667, 1, 0.92, 0, 3, 2, 34.1896, 33.0521, 4, 42.625, 0.854167, 1, 0, 0, 1, 22.947, 33.2178, 3, 53.4583, 1, 1, 0, 3, 4, 0, 0, 7, 44.2083, 0.895833, 1, 0, 1, 3, 0, 0, 3, 43.3333, 1, 1, 0, 4, 1, 0, 0, 2, 41.625, 1, 0.8, 0, 0, 1, 0, 0, 3, 40.4167, 0.833333, 0.92, 0, 2, 2, 12.2126, 29.2913, 2, 57.182, 1, 1, 3, 3, 2, 23.9912, 27.5016, 0, 57.0358, 1, 0.973684, 3, 4, 1, 0, 0, 2, 54.5504, 1, 1, 1, 4, 1, 0, 0, 1, 50.1462, 0.944444, 0.973684, 3, 3, 2, 39.1004, 45.4247, 0
Accident, 20.6108, 0.981481, 0.968421, 35, 7, 4, 46.0203, 75.7825, 11, 1.70526, 4.42055, 0.296296, 0.193548, 0, 0, 1, 0, 0, 0, 40.3823, 1, 0.709677, 0, 0, 2, 0, 0, 2, 55.9737, 1, 1, 0, 2, 2, 12.6467, 16.6224, 3, 73.2378, 1, 1, 0, 3, 2, 14.6357, 23.6045, 4, 50.3584, 0.962963, 0.83871, 0, 2, 2, 15.6343, 18.2906, 1, 34.1099, 0.5, 1, 0, 1, 1, 0, 0, 1, 31.8996, 0.907407, 0.612903, 0, 1, 1, 0, 0, 2, 51.0155, 1, 0.83871, 1, 0, 2, 15.0092, 26.0064, 2, 54.6595, 1, 1, 0, 2, 1, 0, 0, 2, 41.3712, 1, 0.638298, 4, 1, 1, 0, 0, 1, 52.6924, 1, 1, 3, 3, 2, 0, 0, 0, 53.2178, 1, 0.893617, 2, 3, 2, 0, 0, 1, 61.5183, 1, 1, 2, 4, 1, 0, 0, 1
RoadBlock, 19.8923, 0.993056, 0.981308, 5, 7, 5, 53.8088, 78.2297, 7, 1.34579, 36.0714, 0.875, 0.8, 0, 0, 2, 0, 0, 2, 52.0238, 1, 1, 0, 0, 1, 0, 0, 4, 47.9167, 1, 1, 0, 1, 2, 0, 0, 2, 32.7976, 0.520833, 1, 0, 3, 1, 0, 0, 2, 29.5238, 0.354167, 1, 0, 0, 2, 18.1484, 31.4162, 2, 28.75, 0.354167, 1, 0, 2, 1, 0, 0, 3, 56.0119, 1, 1, 0, 3, 2, 0, 0, 3, 49.1667, 1, 1, 0, 2, 2, 14.8722, 26.8087, 1, 46.131, 0.958333, 1, 0, 1, 2, 12.8922, 34.848, 2, 43.9727, 1, 1, 0, 3, 2, 26.6626, 37.3655, 0, 53.6426, 1, 1, 0, 2, 2, 25.2988, 50.2586, 0, 49.1614, 1, 1, 2, 3, 2, 25.6755, 15.4538, 0, 53.5115, 1, 1, 0, 3, 2, 27.2837, 44.207, 0
